,date,region,region name,week,P,pop,incidence,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports
1852,2020-08-31,B,Aquitaine,2020-S36,378400,346731700,109.13337315278643,0.0,8,43,46,41,0.0,0.0,0,40,25,20,46,53,66,48,79,0,35,34,0.0,61,0.0,25,30,22.0,27.0,0.0,0,69,0.0,20,30,9,19,48,49,28,0,0
1853,2020-09-07,B,Aquitaine,2020-S37,360800,346731700,104.05740230847078,0.0,3,52,18,74,40.0,0.0,0,37,44,25,43,67,56,64,72,4,29,41,16.0,66,0.0,19,35,0.0,41.0,0.0,0,74,19.0,44,55,25,0,52,38,18,56,23
1854,2020-09-14,B,Aquitaine,2020-S38,367900,346731700,106.1050950922572,0.0,4,47,25,58,0.0,0.0,30,0,47,0,54,36,82,45,66,0,39,8,0.0,43,0.0,38,33,21.0,16.0,0.0,0,52,0.0,30,50,50,18,60,43,17,35,0
1855,2020-09-21,B,Aquitaine,2020-S39,296400,346731700,85.4839635372249,0.0,0,37,33,51,18.0,0.0,0,28,34,19,41,37,65,32,70,0,48,39,0.0,32,0.0,13,29,30.0,0.0,0.0,0,78,0.0,18,35,62,0,45,45,16,80,0
1856,2020-09-28,B,Aquitaine,2020-S40,297200,346731700,85.71468948469378,0.0,6,34,11,45,50.0,0.0,29,0,26,46,44,50,60,36,62,0,41,53,0.0,43,0.0,23,25,14.0,0.0,0.0,0,68,0.0,30,25,29,0,35,34,10,0,0
1857,2020-10-05,B,Aquitaine,2020-S41,353700,346731700,102.00970952468435,0.0,2,40,22,39,24.0,0.0,0,35,40,0,34,42,62,37,64,0,19,52,0.0,41,45.0,26,26,26.0,0.0,0.0,40,42,0.0,18,41,32,33,56,32,7,36,0
1858,2020-10-12,B,Aquitaine,2020-S42,489400,346731700,141.14659836409535,0.0,4,42,34,11,0.0,25.0,33,39,36,0,38,71,59,46,67,0,73,51,0.0,49,49.0,33,26,31.0,0.0,0.0,0,85,0.0,21,40,42,0,48,35,3,0,0
1859,2020-10-19,B,Aquitaine,2020-S43,805900,346731700,232.4275513314762,0.0,5,39,41,45,0.0,0.0,0,41,38,0,40,66,61,77,62,0,59,40,16.0,33,0.0,30,30,0.0,0.0,42.0,0,62,0.0,49,40,32,0,45,38,14,77,0
1860,2020-10-26,B,Aquitaine,2020-S44,1090100,346731700,314.3929441698005,0.0,6,48,49,48,36.0,0.0,0,0,47,0,41,51,57,61,79,0,68,35,23.0,44,0.0,100,42,0.0,35.0,0.0,0,28,19.0,51,31,38,0,44,48,12,88,36
1861,2020-11-02,B,Aquitaine,2020-S45,1087900,346731700,313.758447814261,0.0,6,43,44,49,0.0,0.0,29,29,34,43,28,35,53,49,57,0,14,31,0.0,10,0.0,83,32,19.0,0.0,22.0,0,39,15.0,15,18,7,0,47,60,11,22,30
1862,2020-11-09,B,Aquitaine,2020-S46,661000,346731700,190.6373140961729,0.0,7,41,31,54,0.0,0.0,26,38,35,41,41,46,66,48,52,0,57,39,0.0,22,0.0,35,31,23.0,0.0,67.0,0,47,0.0,12,26,16,15,45,36,11,33,29
1863,2020-11-16,B,Aquitaine,2020-S47,424300,346731700,122.37127438881416,0.0,2,29,27,39,0.0,0.0,0,0,23,36,31,39,54,60,65,0,45,42,16.0,36,0.0,24,24,0.0,46.0,0.0,10,63,36.0,15,0,8,0,57,36,21,0,0
1864,2020-11-23,B,Aquitaine,2020-S48,312500,346731700,90.12732323003635,0.0,4,30,0,36,0.0,0.0,0,24,25,0,51,53,57,47,56,0,63,51,0.0,35,0.0,46,19,0.0,0.0,100.0,0,71,0.0,21,0,25,19,45,47,12,21,0
1865,2020-11-30,B,Aquitaine,2020-S49,336400,346731700,97.02026091066956,0.0,3,32,16,32,0.0,0.0,0,27,25,25,35,39,44,69,56,4,35,41,0.0,49,0.0,0,16,0.0,26.0,33.0,0,70,0.0,10,15,13,0,50,46,10,15,35
1866,2020-12-07,B,Aquitaine,2020-S50,335000,346731700,96.61649050259898,0.0,2,35,11,42,0.0,0.0,20,31,26,0,42,49,43,73,59,0,56,28,14.0,43,0.0,34,18,0.0,37.0,29.0,28,41,12.0,22,22,14,0,37,30,0,45,0
1867,2020-12-14,B,Aquitaine,2020-S51,332700,346731700,95.95315340362592,40.0,0,31,30,39,0.0,0.0,0,40,38,52,28,46,60,66,52,0,75,39,38.0,46,0.0,17,17,0.0,0.0,0.0,0,35,0.0,12,28,22,0,51,29,9,23,63
1868,2020-12-21,B,Aquitaine,2020-S52,268100,346731700,77.3220331455128,0.0,3,38,42,41,33.0,29.0,70,0,31,0,45,55,45,39,47,0,33,34,0.0,28,0.0,17,24,0.0,29.0,27.0,0,46,0.0,15,0,21,47,43,19,9,14,31
1869,2020-12-28,B,Aquitaine,2020-S53,336200,346731700,96.96257942380232,0.0,3,33,21,51,0.0,0.0,0,44,27,0,54,49,66,23,41,0,0,21,0.0,42,0.0,7,22,0.0,44.0,0.0,0,53,0.0,7,12,29,0,43,21,9,0,0
1870,2020-12-28,B,Aquitaine,2021-S01,481500,346731700,138.86817963284005,0.0,3,33,21,51,0.0,0.0,0,44,27,0,54,49,66,23,41,0,0,21,0.0,42,0.0,7,22,0.0,44.0,0.0,0,53,0.0,7,12,29,0,43,21,9,0,0
1871,2021-01-04,B,Aquitaine,2021-S02,523000,346731700,150.83708815778886,0.0,4,34,35,59,0.0,30.0,29,26,33,0,33,48,56,57,67,0,23,47,0.0,33,0.0,32,23,37.0,17.0,0.0,0,90,0.0,23,30,20,0,50,51,9,22,53
1872,2021-01-11,B,Aquitaine,2021-S03,572100,346731700,164.99789318369218,0.0,5,47,24,51,18.0,0.0,0,0,35,27,50,40,74,50,71,0,41,45,17.0,39,0.0,19,25,0.0,0.0,0.0,0,76,0.0,20,11,17,0,59,41,11,15,0
1873,2021-01-18,B,Aquitaine,2021-S04,610600,346731700,176.10157940563263,40.0,14,47,34,55,48.0,0.0,0,45,41,27,42,34,64,64,87,4,25,36,23.0,54,0.0,36,26,14.0,100.0,0.0,0,25,20.0,25,70,23,0,55,43,7,16,0
1874,2021-01-25,B,Aquitaine,2021-S05,474800,346731700,136.93584982278807,0.0,8,42,27,86,0.0,0.0,22,49,35,59,44,50,67,84,76,0,88,45,0.0,41,0.0,27,26,0.0,0.0,76.0,0,49,0.0,40,27,30,31,44,31,6,28,0
1875,2021-02-01,B,Aquitaine,2021-S06,346900,346731700,100.04853897119877,0.0,8,39,34,64,61.0,39.0,100,35,45,0,60,59,60,15,51,0,41,47,0.0,21,0.0,48,22,0.0,25.0,0.0,0,43,0.0,34,15,30,0,57,43,5,12,0
1876,2021-02-08,B,Aquitaine,2021-S07,324500,346731700,93.58821244206976,0.0,6,35,21,59,0.0,0.0,0,58,32,0,43,22,49,60,89,0,77,65,28.0,39,30.0,18,18,0.0,32.0,0.0,0,63,20.0,24,0,5,24,48,30,17,19,0
1877,2021-02-15,B,Aquitaine,2021-S08,336300,346731700,96.99142016723592,0.0,6,35,19,58,0.0,0.0,76,36,30,0,50,62,68,64,67,9,14,66,0.0,31,0.0,23,17,100.0,0.0,0.0,0,28,17.0,18,7,14,0,55,25,5,0,0
1878,2021-02-22,B,Aquitaine,2021-S09,280000,346731700,80.75408161411258,0.0,9,41,14,48,21.0,0.0,53,45,34,53,45,44,62,51,69,0,52,34,0.0,42,0.0,20,19,0.0,55.0,0.0,0,37,0.0,32,25,20,0,51,45,7,16,0
1879,2021-03-01,B,Aquitaine,2021-S10,376000,346731700,108.44119531037974,47.0,9,36,28,32,0.0,0.0,30,22,30,0,42,30,75,61,80,3,37,47,0.0,28,0.0,20,15,0.0,26.0,0.0,0,51,0.0,13,8,6,0,44,47,0,26,72
1880,2021-03-08,B,Aquitaine,2021-S11,466700,346731700,134.5997496046655,0.0,5,41,29,58,0.0,0.0,0,41,44,0,42,52,91,69,82,0,68,29,82.0,38,0.0,16,14,0.0,0.0,59.0,16,68,0.0,30,23,11,0,55,43,4,63,0
1881,2021-03-15,B,Aquitaine,2021-S12,627900,346731700,181.09102801964747,0.0,7,48,37,42,43.0,0.0,25,24,40,35,51,46,64,31,73,0,61,53,27.0,44,0.0,23,17,0.0,0.0,31.0,20,41,0.0,9,41,25,0,47,48,9,57,46
1882,2021-03-22,B,Aquitaine,2021-S13,669800,346731700,193.17529951833075,0.0,5,44,31,56,0.0,0.0,53,22,58,46,43,47,78,83,67,0,27,57,0.0,47,0.0,35,19,21.0,53.0,70.0,13,42,0.0,48,20,19,0,56,56,12,51,0
1883,2021-03-29,B,Aquitaine,2021-S14,544100,346731700,156.9224850222809,0.0,8,51,22,41,0.0,0.0,0,33,38,0,42,26,67,89,84,0,75,38,0.0,26,0.0,76,21,53.0,56.0,0.0,0,39,0.0,17,16,100,0,40,89,6,60,0
1884,2021-04-05,B,Aquitaine,2021-S15,557800,346731700,160.8736668726857,0.0,6,50,25,66,19.0,0.0,56,0,57,0,55,99,85,73,58,0,47,42,35.0,41,37.0,53,16,0.0,0.0,0.0,0,49,0.0,16,22,39,0,46,56,0,29,43
1885,2021-04-12,B,Aquitaine,2021-S16,492200,346731700,141.95413918023647,0.0,8,39,24,72,18.0,0.0,27,29,32,49,43,57,79,51,79,0,16,27,0.0,16,0.0,32,15,0.0,0.0,0.0,0,37,0.0,18,24,14,0,46,50,0,48,29
1886,2021-04-19,B,Aquitaine,2021-S17,377400,346731700,108.84496571845033,0.0,3,45,27,48,96.0,100.0,0,36,21,56,47,89,63,76,66,0,42,52,0.0,33,0.0,33,14,0.0,19.0,0.0,0,51,0.0,26,24,17,0,100,13,5,23,0
1887,2021-04-26,B,Aquitaine,2021-S18,305900,346731700,88.22383416341799,0.0,5,39,6,35,0.0,0.0,95,15,18,0,41,65,72,86,100,0,12,41,39.0,49,0.0,50,12,0.0,68.0,0.0,21,27,0.0,20,37,30,0,52,47,0,30,0
1888,2021-05-03,B,Aquitaine,2021-S19,240600,346731700,69.3908287012696,0.0,5,44,17,56,0.0,0.0,0,21,25,31,61,52,65,53,70,0,31,56,0.0,38,27.0,40,9,0.0,0.0,0.0,0,31,20.0,16,64,40,0,60,59,0,38,0
1889,2021-05-10,B,Aquitaine,2021-S20,279700,346731700,80.66755938381175,0.0,5,33,28,39,0.0,38.0,0,16,32,23,44,75,74,72,62,0,34,45,0.0,42,0.0,24,9,0.0,22.0,0.0,14,35,0.0,24,59,15,0,43,26,3,59,0
1890,2021-05-17,B,Aquitaine,2021-S21,281200,346731700,81.10017053531593,0.0,6,40,11,32,0.0,0.0,97,27,36,0,40,57,62,71,80,0,56,8,16.0,44,0.0,49,9,0.0,0.0,0.0,10,63,0.0,39,37,21,0,40,37,6,25,0
1891,2021-05-24,B,Aquitaine,2021-S22,219100,346731700,63.1900688630431,0.0,5,35,9,60,0.0,0.0,63,18,31,0,43,90,50,25,77,3,56,43,0.0,68,0.0,50,7,0.0,44.0,43.0,12,34,0.0,25,45,15,0,46,45,12,0,0
1892,2021-05-31,B,Aquitaine,2021-S23,144900,346731700,41.79023723530327,0.0,0,40,25,21,0.0,0.0,32,0,36,0,36,49,56,40,72,0,63,49,0.0,72,0.0,23,7,0.0,22.0,0.0,0,67,0.0,40,14,18,20,35,38,9,0,0
1893,2021-06-07,B,Aquitaine,2021-S24,98600,346731700,28.436973025541075,0.0,10,35,21,24,0.0,0.0,44,32,24,0,53,78,55,35,71,0,24,26,0.0,51,0.0,60,8,30.0,0.0,48.0,28,34,0.0,29,32,29,18,50,25,9,12,0
1894,2021-06-14,B,Aquitaine,2021-S25,73300,346731700,21.14026493683733,0.0,2,32,17,42,0.0,0.0,0,0,33,0,35,73,76,48,74,0,22,35,21.0,75,0.0,16,7,0.0,34.0,31.0,0,35,0.0,18,37,12,0,42,32,4,26,0
1895,2021-06-21,B,Aquitaine,2021-S26,99000,346731700,28.55233599927552,0.0,4,36,44,32,52.0,0.0,0,0,34,0,60,35,87,62,81,0,0,30,19.0,69,0.0,29,6,0.0,26.0,0.0,12,46,0.0,26,29,15,0,59,48,0,0,0
1896,2021-06-28,B,Aquitaine,2021-S27,144800,346731700,41.76139649186965,0.0,8,29,19,32,0.0,0.0,0,11,26,0,42,67,73,34,65,0,38,42,0.0,73,0.0,0,6,64.0,46.0,54.0,55,26,0.0,7,31,24,37,41,37,6,18,0
1897,2021-07-05,B,Aquitaine,2021-S28,391200,346731700,112.82498831228874,0.0,6,43,24,48,0.0,0.0,0,56,35,38,55,84,70,53,63,0,37,58,0.0,61,0.0,10,8,0.0,48.0,0.0,0,44,0.0,30,17,59,100,41,9,0,0,0
1898,2021-07-12,B,Aquitaine,2021-S29,933800,346731700,269.31486218306543,0.0,11,43,32,48,0.0,91.0,24,23,44,0,65,83,84,59,69,0,26,39,18.0,48,53.0,15,9,0.0,83.0,39.0,100,48,0.0,27,66,71,0,44,27,0,35,0
1899,2021-07-19,B,Aquitaine,2021-S30,977400,346731700,281.8894263201201,0.0,18,51,47,61,28.0,84.0,28,18,48,0,66,70,84,47,92,0,33,30,0.0,65,22.0,18,11,0.0,84.0,0.0,64,52,0.0,18,64,57,26,36,19,8,65,0
1900,2021-07-26,B,Aquitaine,2021-S31,886000,346731700,255.5289868217991,0.0,14,48,43,62,0.0,25.0,0,36,39,35,53,81,94,44,68,0,44,34,0.0,37,39.0,23,10,0.0,29.0,47.0,50,43,0.0,0,46,50,0,41,18,0,41,100
1901,2021-08-02,B,Aquitaine,2021-S32,821900,346731700,237.04207028085403,0.0,15,41,46,37,0.0,40.0,71,32,44,39,44,75,67,49,55,0,54,20,37.0,56,0.0,12,9,0.0,41.0,24.0,32,38,21.0,6,51,36,0,50,22,3,37,0
1902,2021-08-09,B,Aquitaine,2021-S33,657900,346731700,189.74325104973096,45.0,12,46,26,62,0.0,0.0,47,22,35,0,56,78,65,44,69,0,29,47,0.0,53,36.0,9,9,0.0,38.0,0.0,28,46,0.0,13,18,20,0,41,24,4,47,0
1903,2021-08-16,B,Aquitaine,2021-S34,465700,346731700,134.3113421703294,0.0,10,44,28,36,0.0,0.0,21,36,34,26,52,71,66,49,75,0,0,24,0.0,49,38.0,20,8,0.0,75.0,43.0,12,23,0.0,13,21,13,0,50,15,5,44,28
1904,2021-08-23,B,Aquitaine,2021-S35,349500,346731700,100.79839830047268,0.0,10,44,42,18,0.0,0.0,0,0,39,0,59,73,71,0,60,0,20,24,41.0,59,0.0,16,6,0.0,33.0,0.0,13,65,35.0,0,21,11,0,62,29,4,13,86
1905,2021-08-30,B,Aquitaine,2021-S36,246800,346731700,71.17895479415353,28.0,4,33,19,70,100.0,0.0,87,46,51,0,44,46,69,40,66,0,68,58,0.0,60,0.0,5,6,31.0,55.0,0.0,0,55,0.0,14,22,15,0,55,19,5,0,44
1906,2021-09-06,B,Aquitaine,2021-S37,180200,346731700,51.971019667368175,0.0,6,42,20,45,0.0,0.0,43,19,44,0,49,69,67,46,67,0,60,21,19.0,76,0.0,17,5,0.0,44.0,29.0,0,51,0.0,0,36,8,0,64,31,5,26,0
1907,2021-09-13,B,Aquitaine,2021-S38,141500,346731700,40.80965195856047,28.0,6,41,31,36,67.0,0.0,28,14,51,0,49,57,70,51,67,0,62,40,46.0,92,30.0,16,5,0.0,42.0,0.0,0,48,0.0,19,24,10,0,49,29,6,59,0
1908,2021-09-20,B,Aquitaine,2021-S39,107700,346731700,31.06148067799973,0.0,6,40,22,35,30.0,0.0,0,41,52,0,50,62,82,46,66,0,0,33,0.0,66,0.0,11,4,33.0,24.0,46.0,0,57,0.0,18,7,10,0,53,32,0,23,0
1909,2021-09-27,B,Aquitaine,2021-S40,106700,346731700,30.773073243663617,0.0,3,38,17,54,22.0,28.0,0,0,49,0,44,30,81,63,67,5,17,46,22.0,74,79.0,14,4,27.0,64.0,0.0,0,87,40.0,26,14,19,0,45,67,4,0,0
1910,2021-10-04,B,Aquitaine,2021-S41,133600,346731700,38.53123322730515,0.0,0,45,18,26,0.0,0.0,0,0,66,30,38,58,44,39,69,4,20,46,0.0,51,21.0,22,4,0.0,59.0,0.0,0,40,0.0,9,11,7,0,49,40,0,21,0
1911,2021-10-11,B,Aquitaine,2021-S42,182100,346731700,52.51899379260679,0.0,2,42,23,60,0.0,0.0,0,19,87,43,37,67,67,0,76,0,30,44,18.0,54,0.0,43,3,0.0,0.0,0.0,23,72,0.0,10,13,11,57,50,29,0,0,0
1912,2021-10-18,B,Aquitaine,2021-S43,198400,346731700,57.22003497228549,0.0,3,32,34,56,0.0,0.0,0,16,76,39,43,92,51,59,59,0,34,14,0.0,89,0.0,0,4,0.0,0.0,31.0,0,65,28.0,12,16,14,0,40,30,0,21,0
1913,2021-10-25,B,Aquitaine,2021-S44,249800,346731700,72.04417709716188,0.0,2,35,24,49,0.0,34.0,41,0,87,0,45,47,86,38,57,0,29,67,0.0,54,0.0,14,4,0.0,36.0,0.0,0,74,19.0,13,16,0,28,49,21,5,0,0
1914,2021-11-01,B,Aquitaine,2021-S45,404400,346731700,116.63196644552546,0.0,2,42,37,36,0.0,0.0,75,21,87,0,44,74,37,69,59,0,26,22,0.0,88,35.0,10,4,0.0,0.0,0.0,0,66,0.0,20,0,9,0,44,19,0,17,0
1915,2021-11-08,B,Aquitaine,2021-S46,782400,346731700,225.64997662457748,0.0,3,36,29,29,0.0,0.0,0,58,73,0,48,56,69,64,65,0,51,63,32.0,64,0.0,24,5,93.0,22.0,0.0,0,49,0.0,16,27,10,0,50,28,8,23,30
1916,2021-11-15,B,Aquitaine,2021-S47,1275100,346731700,367.748319521982,0.0,9,52,37,86,75.0,0.0,31,30,79,0,55,79,67,60,78,0,38,53,0.0,79,38.0,23,6,0.0,53.0,0.0,0,48,0.0,10,20,16,0,53,20,0,0,0
1917,2021-11-22,B,Aquitaine,2021-S48,1805300,346731700,520.6619412069908,0.0,12,36,38,44,0.0,0.0,0,90,80,22,55,61,57,56,79,19,33,32,22.0,62,100.0,28,7,0.0,57.0,56.0,0,73,0.0,7,20,31,0,55,18,0,23,0
1918,2021-11-29,B,Aquitaine,2021-S49,1826000,346731700,526.6319750977485,0.0,21,47,41,48,62.0,0.0,24,30,80,0,50,75,57,74,85,100,37,41,0.0,47,65.0,39,9,0.0,0.0,0.0,11,76,0.0,28,41,31,33,46,33,3,45,63
1919,2021-12-06,B,Aquitaine,2021-S50,1658300,346731700,478.2660483595818,82.0,19,54,44,63,0.0,54.0,35,0,93,75,58,85,60,69,71,38,15,36,57.0,54,24.0,51,7,0.0,0.0,0.0,0,72,0.0,25,35,51,0,55,35,0,0,0
1920,2021-12-13,B,Aquitaine,2021-S51,2173300,346731700,626.7958770426817,37.0,24,42,71,75,41.0,0.0,0,40,98,0,52,40,63,77,60,16,32,38,19.0,49,0.0,23,8,0.0,24.0,50.0,0,66,0.0,16,44,39,0,52,27,9,66,0
1921,2021-12-20,B,Aquitaine,2021-S52,5015500,346731700,1446.5074869127916,38.0,42,65,100,70,0.0,0.0,44,49,91,43,58,90,65,28,65,47,0,28,0.0,47,0.0,23,8,0.0,62.0,0.0,47,53,0.0,10,44,48,0,44,24,4,85,33
1922,2021-12-27,B,Aquitaine,2022-S01,8394700,346731700,2421.093889021396,37.0,80,84,89,88,34.0,0.0,0,47,95,0,100,91,78,21,59,60,75,45,0.0,59,0.0,82,10,25.0,86.0,60.0,23,76,100.0,0,28,91,0,55,25,0,98,0
1923,2022-01-03,B,Aquitaine,2022-S02,9453200,346731700,2726.373158266176,71.0,100,100,84,88,0.0,42.0,0,100,75,97,68,72,77,41,100,48,30,100,51.0,65,49.0,86,10,0.0,94.0,0.0,40,91,0.0,0,36,52,0,60,17,0,100,0
1924,2022-01-10,B,Aquitaine,2022-S03,12729600,346731700,3671.3112761250272,0.0,59,83,87,80,0.0,61.0,40,31,56,0,64,79,76,64,79,34,34,36,0.0,62,25.0,33,7,0.0,90.0,32.0,27,68,0.0,32,29,19,0,66,46,5,55,0
1925,2022-01-17,B,Aquitaine,2022-S04,14227000,346731700,4103.172568299928,100.0,59,85,96,68,39.0,0.0,0,43,63,0,78,93,57,62,92,31,63,45,0.0,59,0.0,69,6,0.0,48.0,0.0,53,45,0.0,0,0,62,0,65,17,7,48,0
1926,2022-01-24,B,Aquitaine,2022-S05,11999100,346731700,3460.629645342494,50.0,69,84,78,99,0.0,31.0,36,88,82,30,63,78,77,83,76,13,47,50,0.0,83,0.0,40,6,0.0,44.0,0.0,87,68,24.0,24,17,16,28,62,34,5,42,0
1927,2022-01-31,B,Aquitaine,2022-S06,7628700,346731700,2200.173794319931,60.0,57,84,64,69,74.0,0.0,0,0,80,0,59,55,94,74,93,9,62,61,100.0,100,0.0,41,5,0.0,35.0,49.0,28,48,0.0,21,19,29,0,50,20,6,38,32
1928,2022-02-07,B,Aquitaine,2022-S07,4438500,346731700,1280.0963973008525,0.0,38,75,71,25,0.0,0.0,47,30,73,0,50,71,100,100,75,8,100,47,0.0,86,0.0,29,5,0.0,45.0,51.0,0,89,0.0,18,23,20,0,47,30,0,22,0
1929,2022-02-14,B,Aquitaine,2022-S08,2965200,346731700,855.1857242934523,0.0,23,67,51,35,0.0,40.0,57,0,52,0,53,75,83,93,75,6,26,62,0.0,95,0.0,15,4,0.0,20.0,0.0,42,100,0.0,13,24,25,0,67,32,0,35,83
1930,2022-02-21,B,Aquitaine,2022-S09,2444800,346731700,705.0984954649373,42.0,18,65,44,48,0.0,0.0,21,40,45,0,48,73,68,83,75,8,49,38,0.0,63,0.0,12,4,0.0,0.0,0.0,23,66,0.0,7,7,28,20,40,21,4,34,23
1931,2022-02-28,B,Aquitaine,2022-S10,2679100,346731700,772.6723573298895,27.0,17,55,29,50,0.0,0.0,0,42,45,20,41,70,67,68,78,13,71,54,74.0,87,0.0,18,3,0.0,0.0,73.0,18,48,0.0,17,0,13,0,47,23,0,39,75
1932,2022-03-07,B,Aquitaine,2022-S11,3265200,346731700,941.7079545942872,31.0,14,56,23,75,47.0,0.0,0,20,49,24,40,67,62,53,65,5,24,55,0.0,69,37.0,26,3,0.0,25.0,0.0,0,70,19.0,28,39,10,0,44,32,5,23,35
1933,2022-03-14,B,Aquitaine,2022-S12,3731200,346731700,1076.1058189949174,0.0,17,55,47,100,0.0,0.0,0,0,51,0,47,53,79,74,72,6,43,43,0.0,81,40.0,15,3,0.0,0.0,0.0,0,55,0.0,8,13,17,0,47,27,13,13,59
1934,2022-03-21,B,Aquitaine,2022-S13,3734900,346731700,1077.172926501961,0.0,26,65,41,73,0.0,0.0,0,23,79,41,48,61,73,80,89,0,43,48,33.0,79,28.0,26,3,0.0,0.0,0.0,0,36,0.0,16,0,13,0,68,41,0,23,0
1935,2022-03-28,B,Aquitaine,2022-S14,3663500,346731700,1056.5806356903624,0.0,19,71,73,85,18.0,0.0,0,57,100,20,64,62,76,68,74,10,46,42,19.0,81,0.0,26,2,21.0,0.0,0.0,0,78,0.0,17,6,3,0,54,31,0,0,64
1936,2022-04-04,B,Aquitaine,2022-S15,3450400,346731700,995.121011433336,0.0,19,76,67,74,0.0,36.0,44,0,80,0,41,65,65,75,86,8,85,46,0.0,86,25.0,33,2,0.0,20.0,0.0,8,51,21.0,15,13,5,19,50,37,0,17,0
1937,2022-04-11,B,Aquitaine,2022-S16,2177900,346731700,628.1225512406279,0.0,15,71,66,89,0.0,0.0,0,17,94,100,67,86,79,47,74,6,55,47,64.0,70,0.0,0,2,0.0,0.0,0.0,0,57,0.0,17,13,8,22,67,26,4,0,0
1938,2022-04-18,B,Aquitaine,2022-S17,1586900,346731700,457.67375754798303,55.0,11,66,51,56,0.0,0.0,24,17,70,0,49,70,69,75,72,0,43,55,0.0,87,0.0,28,2,24.0,0.0,0.0,46,58,0.0,3,16,13,0,60,33,2,22,0
1939,2022-04-25,B,Aquitaine,2022-S18,1085600,346731700,313.09511071528794,31.0,9,56,37,70,56.0,0.0,71,37,54,0,55,74,70,43,73,5,32,80,0.0,73,0.0,20,2,33.0,0.0,0.0,18,56,0.0,6,12,6,0,49,46,3,26,37
1940,2022-05-02,B,Aquitaine,2022-S19,888500,346731700,256.25000540763943,0.0,10,61,0,60,27.0,0.0,18,28,60,0,43,73,67,63,79,0,22,34,0.0,81,81.0,31,2,0.0,0.0,0.0,19,41,0.0,12,10,5,0,48,52,0,38,0
1941,2022-05-09,B,Aquitaine,2022-S20,698700,346731700,201.51027437064448,0.0,8,44,21,44,0.0,0.0,43,21,46,0,41,84,60,100,89,0,29,55,0.0,90,20.0,27,2,0.0,0.0,0.0,0,43,0.0,12,8,4,18,51,47,8,12,0
1942,2022-05-16,B,Aquitaine,2022-S21,517500,346731700,149.25084726894022,0.0,8,66,33,60,0.0,0.0,22,33,58,41,57,100,73,93,100,0,71,31,0.0,77,0.0,19,1,28.0,0.0,0.0,14,71,0.0,13,17,4,0,44,25,0,49,0
1943,2022-05-23,B,Aquitaine,2022-S22,703400,346731700,202.86578931202425,0.0,6,55,35,52,0.0,24.0,0,30,35,0,48,72,92,74,64,3,28,63,0.0,64,0.0,34,1,51.0,0.0,0.0,0,38,13.0,10,14,6,0,58,33,0,0,0
1944,2020-05-11,C,Auvergne,2020-S20,2300,136126700,1.6896024071692033,0.0,0,30,0,16,0.0,0.0,28,19,22,62,59,36,39,0,39,0,0,0,,9,0.0,90,89,0.0,0.0,0.0,73,21,0.0,87,19,0,0,46,48,100,37,80
1945,2020-05-18,C,Auvergne,2020-S21,4600,136126700,3.3792048143384066,0.0,0,39,21,22,24.0,59.0,46,0,8,0,37,43,34,75,30,0,71,32,,24,0.0,30,67,0.0,0.0,0.0,0,0,0.0,48,19,0,0,56,31,28,64,0
1946,2020-05-25,C,Auvergne,2020-S22,2300,136126700,1.6896024071692033,0.0,13,22,0,16,0.0,0.0,0,31,0,0,30,0,59,36,35,0,16,17,,39,0.0,71,49,0.0,0.0,0.0,0,0,0.0,41,18,0,57,36,62,61,15,38
1947,2020-06-01,C,Auvergne,2020-S23,1800,136126700,1.3222975360454636,0.0,0,12,0,22,0.0,0.0,25,18,25,32,53,42,65,42,20,0,0,0,,9,27.0,0,39,0.0,0.0,34.0,0,19,0.0,56,0,0,45,42,38,33,0,0
1948,2020-06-08,C,Auvergne,2020-S24,1700,136126700,1.2488365618207156,0.0,7,28,14,0,0.0,0.0,0,0,24,0,57,39,51,0,53,0,0,15,,36,0.0,23,29,0.0,0.0,0.0,0,28,0.0,55,22,0,0,32,57,13,24,0
1949,2020-06-15,C,Auvergne,2020-S25,1300,136126700,0.9549926649217236,0.0,10,28,19,19,31.0,0.0,0,0,11,32,48,25,47,57,63,0,17,14,,39,38.0,67,30,0.0,0.0,69.0,0,36,0.0,18,27,15,100,42,47,29,0,0
1950,2020-06-22,C,Auvergne,2020-S26,1000,136126700,0.7346097422474798,0.0,13,33,20,18,0.0,0.0,22,0,0,0,71,44,31,32,56,0,0,0,,14,0.0,32,33,0.0,0.0,0.0,0,0,17.0,18,0,0,0,30,0,0,0,0
1951,2020-06-29,C,Auvergne,2020-S27,2300,136126700,1.6896024071692033,0.0,0,27,16,0,0.0,0.0,0,0,16,0,60,0,63,0,66,0,0,35,,78,0.0,18,27,0.0,0.0,0.0,0,0,0.0,65,28,0,28,34,36,0,22,0
