,region,week,date,P,pop,incidence
2425,V,2021-S16,2021-04-12,1808700,667111000,271.12429565694464
2426,V,2021-S17,2021-04-19,1328500,667111000,199.142271675928
2427,V,2021-S18,2021-04-26,1012100,667111000,151.71388269718233
2428,V,2021-S19,2021-05-03,801000,667111000,120.06997336275371
2429,V,2021-S20,2021-05-10,831300,667111000,124.6119461378991
2430,V,2021-S21,2021-05-17,602800,667111000,90.35977520982264
2431,V,2021-S22,2021-05-24,447800,667111000,67.12526101353448
2432,V,2021-S23,2021-05-31,265800,667111000,39.8434443443445
2433,V,2021-S24,2021-06-07,138300,667111000,20.73118266675261
2434,V,2021-S25,2021-06-14,107700,667111000,16.144239864130558
2435,V,2021-S26,2021-06-21,120200,667111000,18.017991008992507
2436,V,2021-S27,2021-06-28,192700,667111000,28.885747649191813
2437,V,2021-S28,2021-07-05,493000,667111000,73.90074515335529
2438,V,2021-S29,2021-07-12,1322300,667111000,198.2128911080765
2439,V,2021-S30,2021-07-19,1522400,667111000,228.2078994350265
2440,V,2021-S31,2021-07-26,1531900,667111000,229.63195030512165
2441,V,2021-S32,2021-08-02,1678100,667111000,251.547343695427
2442,V,2021-S33,2021-08-09,1464400,667111000,219.51369412286712
2443,V,2021-S34,2021-08-16,1206800,667111000,180.8994305295521
2444,V,2021-S35,2021-08-23,949100,667111000,142.2701769270781
2445,V,2021-S36,2021-08-30,677700,667111000,101.58729206983544
2446,V,2021-S37,2021-09-06,487000,667111000,73.00134460382155
2447,V,2021-S38,2021-09-13,374200,667111000,56.09261427258732
2448,V,2021-S39,2021-09-20,340700,667111000,51.070961204357296
2449,V,2021-S40,2021-09-27,276900,667111000,41.50733536098191
2450,V,2021-S41,2021-10-04,296300,667111000,44.41539713780765
2451,V,2021-S42,2021-10-11,346500,667111000,51.94038173557325
2452,V,2021-S43,2021-10-18,391000,667111000,58.61093581128178
2453,V,2021-S44,2021-10-25,505700,667111000,75.80447631653503
2454,V,2021-S45,2021-11-01,773600,667111000,115.96271085321634
2455,V,2021-S46,2021-11-08,1549200,667111000,232.22522188961057
2456,V,2021-S47,2021-11-15,2826000,667111000,423.61765883038953
2457,V,2021-S48,2021-11-22,4335800,667111000,649.9368171113953
2458,V,2021-S49,2021-11-29,4928600,667111000,738.7975914053284
2459,V,2021-S50,2021-12-06,5264100,667111000,789.0890721334231
2460,V,2021-S51,2021-12-13,6623800,667111000,992.9082266669266
2461,V,2021-S52,2021-12-20,13662700,667111000,2048.0399813524286
2462,V,2022-S01,2021-12-27,22454900,667111000,3365.9915666208467
2463,V,2022-S02,2022-01-03,24980200,667111000,3744.534267910438
2464,V,2022-S03,2022-01-10,28390300,667111000,4255.708570237936
2465,V,2022-S04,2022-01-17,23103600,667111000,3463.2317560346028
2466,V,2022-S05,2022-01-24,15158700,667111000,2272.2905183695066
2467,V,2022-S06,2022-01-31,8301100,667111000,1244.3356502890824
2468,V,2022-S07,2022-02-07,4336000,667111000,649.966797129713
2469,V,2022-S08,2022-02-14,2844900,667111000,426.4507705614208
2470,V,2022-S09,2022-02-21,2341800,667111000,351.0360344830171
2471,V,2022-S10,2022-02-28,2747200,667111000,411.8055316131798
2472,V,2022-S11,2022-03-07,4135700,667111000,619.9418087844451
2473,V,2022-S12,2022-03-14,6491100,667111000,973.016484513072
2474,V,2022-S13,2022-03-21,7610300,667111000,1140.7846670194317
2475,V,2022-S14,2022-03-28,8434400,667111000,1264.3173324978902
2476,V,2022-S15,2022-04-04,8349400,667111000,1251.5758247128288
2477,V,2022-S16,2022-04-11,5222000,667111000,782.7782782775281
2478,V,2022-S17,2022-04-18,3550400,667111000,532.2052851774292
2479,V,2022-S18,2022-04-25,2425200,667111000,363.537702121536
2480,V,2022-S19,2022-05-02,2041100,667111000,305.961076942218
2481,V,2022-S20,2022-05-09,1536700,667111000,230.35147074474864
2482,V,2022-S21,2022-05-16,999600,667111000,149.84013155232037
2483,V,2022-S22,2022-05-23,1271100,667111000,190.53800641872192
